word,polar,size,positive,negative
สี_ขาว_พี่pupaeapp_พี่,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ภาย_ใน_สิ้น_ปี,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
แนว_รับ_ถัด,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
กี่_โมง,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
เชิง_โครงสร้าง,1,0.08537289171643907,8.537289171643907e-06,0.0
ดีด_ตัว_กลับ,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
นาปี,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
บุญ_เก่า,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
ศูนย์วิจัยกสิกรไทย,1,0.08537289171643907,8.537289171643907e-06,0.0
สดชื่น,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ติด_sp,1,0.08537289171643907,8.537289171643907e-06,0.0
แก้ไข_กฎหมาย,1,0.08537289171643907,8.537289171643907e-06,0.0
tag,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
เซ็น_mou,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
inside,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
เสาร์,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
ฝรั้ง,1,0.08537289171643907,8.537289171643907e-06,0.0
ไง_นะ_พี่ปรัชญา,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ๆ_น้องๆ,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
เจริญกฤษ,1,0.08537289171643907,8.537289171643907e-06,0.0
ผู้_ประกอบ,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
จับ_ตา,1,0.08537289171643907,8.537289171643907e-06,0.0
engineer,1,0.08537289171643907,8.537289171643907e-06,0.0
กรุงเทพมหานคร_และ_ปริมณฑล,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
office,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
นางฉาบ,1,0.08537289171643907,8.537289171643907e-06,0.0
หัก_ณ,1,0.08537289171643907,8.537289171643907e-06,0.0
spf,1,0.08537289171643907,8.537289171643907e-06,0.0
นิเคอิ,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ยอด_สิน_เชื่อ,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
d_พี่okanemochi_พี่feel_lonely,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
การ์ด,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
forex_html,1,0.08537289171643907,8.537289171643907e-06,0.0
เฉลิม,1,0.08537289171643907,8.537289171643907e-06,0.0
นายอารีพงศ์_ภู่ชอุ่ม_ปลัด_กระทรวงการคลัง,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
เรื่อย_ๆ_จนกว่า,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
home,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
เมือง_หลวง,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
โสภณพนิช,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
เช่า_ห้อง,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
แตะ_ล้าน_ตัน,1,0.08537289171643907,8.537289171643907e-06,0.0
nusa,1,0.08537289171643907,8.537289171643907e-06,0.0
ซ้ำซาก,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
bp,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
ด้าน_เทคนิค,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
สมพงษ์,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
channel,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
คุ้มค่า,1,0.08537289171643907,8.537289171643907e-06,0.0
เปิด_กระโดด,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ท้าย_ที่สุด,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ไวไว,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
อย่า_ใจร้อน,1,0.08537289171643907,8.537289171643907e-06,0.0
เชื้อ,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
red,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
วิชา_เทคนิค,1,0.08537289171643907,8.537289171643907e-06,0.0
ยยยยยยยย,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
หงุดหงิด,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
พท,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ณ_สิ้น_ปี,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ลำเลียง,1,0.08537289171643907,8.537289171643907e-06,0.0
ประภาส,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ภาย_ใน_สัปดาห์,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
กันเอง,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
เสน่ห์,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
np,1,0.08537289171643907,8.537289171643907e-06,0.0
ทางออก,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
ค่อนข้าง_ต่ำ,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
คุณหมอนัมซาน,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
ค่า_ลด_หย่อน,1,0.08537289171643907,8.537289171643907e-06,0.0
ftse,1,0.08537289171643907,8.537289171643907e-06,0.0
ซื่อสัตย์,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
เอ็ม_ทีเอส_โกลด์,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
อะนะ,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
เหลือเฟือ,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
ด้วย_ความ_เคารพ,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
โมง_ครึ่ง,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
สำเนา_บัตร,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
กระหึ่ม,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
จ้าาาา,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
a_d,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
สุจริต,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
เทรด_forex,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
หนู_พี่tarojay_พี่แพร์_พี่ปันปัน,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
turn,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
เวียดนาม_อินโดนีเซีย,1,0.08537289171643907,8.537289171643907e-06,0.0
คิดคำนวณ,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
แถลง_การณ์,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
affid,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
ธนาคารกรุงศรีอยุธยา,1,0.08537289171643907,8.537289171643907e-06,0.0
ขยาย_ฐาน_ลูกค้า,1,0.08537289171643907,8.537289171643907e-06,0.0
เลิฟ,1,0.08537289171643907,8.537289171643907e-06,0.0
ปลูก_ต้น_ไม้,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ไหม้,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
just,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ค่า_ลดหย่อน,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
general_news,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
ผล_ประกอบ_การณ์,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
บ_ช,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
เกลียว_พี่_แล้ว,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
งาน_วิจัย,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
msc,1,0.08537289171643907,8.537289171643907e-06,0.0
กิจ,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
อบอุ่น,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ไผ่_หวาน_พลิ้ว_ลิ่วลม,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
เทป,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
can,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
จุงเบย,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
อันดับ_สอง,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
ผัง,1,0.08537289171643907,8.537289171643907e-06,0.0
พี่_siriratana_l,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
สปอร์ต,1,0.08537289171643907,8.537289171643907e-06,0.0
บ้านเดี่ยว,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
ดอลล่าร์_สหรัฐฯ,1,0.08537289171643907,8.537289171643907e-06,0.0
ติด_cb,1,0.08537289171643907,8.537289171643907e-06,0.0
โครงการ_ขนาด_ใหญ่,1,0.08537289171643907,8.537289171643907e-06,0.0
ก_ม,1,0.08537289171643907,8.537289171643907e-06,0.0
ฝ่า,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ซิลลิ่ง,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
อินเตอร์เนต,1,0.08537289171643907,8.537289171643907e-06,0.0
หลักสี่,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
กั๊ก,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
พี่_little_calf_พี่,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
ว้า,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
น้องnai,1,0.08537289171643907,8.537289171643907e-06,0.0
มั่น,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ฉีก,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
windows,1,0.08537289171643907,8.537289171643907e-06,0.0
peter_lynch,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
คอลเซนเตอร์,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
ระลอก,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
สอน_ฟรี,1,0.08537289171643907,8.537289171643907e-06,0.0
เขต_ปกครอง_ตน_เอง,1,0.08537289171643907,8.537289171643907e-06,0.0
แจ๋ว_พี่น้าหมี_อ้วน_พี่่dr,1,0.08537289171643907,8.537289171643907e-06,0.0
ใบ้_หวย,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
พี่กาเม,1,0.08537289171643907,8.537289171643907e-06,0.0
ลือ,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ห้อง_สมุด,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ยยย,1,0.08537289171643907,8.537289171643907e-06,2.1301069313679545e-06
capital,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
ซิล_ลิ่ง,1,0.08537289171643907,8.537289171643907e-06,0.0
การ_เปิด_ประชาคม,1,0.08537289171643907,8.537289171643907e-06,0.0
สับขา_หลอก,1,0.08537289171643907,8.537289171643907e-06,8.520427725471818e-06
เชฟโรเลต,1,0.08537289171643907,8.537289171643907e-06,0.0
นิสสัน,1,0.08537289171643907,8.537289171643907e-06,0.0
เงียบหาย,1,0.08537289171643907,8.537289171643907e-06,4.260213862735909e-06
ประกัน_สะสม_ทรัพย์,1,0.08537289171643907,8.537289171643907e-06,6.390320794103864e-06
ฟื้น_ตัวอย่าง,1,0.08537289171643907,8.537289171643907e-06,0.0
ช้ำใจ,1,0.08537289171643907,8.537289171643907e-06,0.0
ศาลปกครอง,-1,0.08520427725471817,0.0,8.520427725471818e-06
camera,-1,0.08520427725471817,0.0,8.520427725471818e-06
แชร์_ประสบการณ์,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
oecd,-1,0.08520427725471817,0.0,8.520427725471818e-06
verification,-1,0.08520427725471817,0.0,8.520427725471818e-06
benchmark,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
นั้ง,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
tmbtm,-1,0.08520427725471817,0.0,8.520427725471818e-06
พื้นฐาน_แข็งแกร่ง,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
ทั้ง_สอง_ฝ่าย,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
ออฟชั่น_คือ_การ,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
แต่_ทั้งนี้_ทั้งนั้น,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
ปณิธาน,-1,0.08520427725471817,0.0,8.520427725471818e-06
ลุย_ประมูล_งาน,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
จร,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
สอบถาม_เกี่ยว_กับ,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
สำรอง_ฉุกเฉิน,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ฮานอย,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ทั่วไทย,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
กองทุนอสังหาริมทรัพย์,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
value_baht,-1,0.08520427725471817,0.0,8.520427725471818e-06
พลาง,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
คูหา,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
น้ำ_อัด,-1,0.08520427725471817,0.0,8.520427725471818e-06
พระเครื่อง,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
company,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
รวดเร็ว_ทันใจ,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
มวล,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
วอลโว่,-1,0.08520427725471817,0.0,8.520427725471818e-06
บรอนซ์,-1,0.08520427725471817,0.0,8.520427725471818e-06
โดน_ฟ้อง,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
ผนึก,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
โซลาร์เซลล์,-1,0.08520427725471817,0.0,8.520427725471818e-06
เบาะ_หลัง,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
อออ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
มวล_มนุษย์,-1,0.08520427725471817,0.0,8.520427725471818e-06
อาหาร_ปรุง_สำเร็จ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
โรค_หัวใจ,-1,0.08520427725471817,0.0,8.520427725471818e-06
เกรด_a,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
ต่อ_กิโลกรัม,-1,0.08520427725471817,0.0,8.520427725471818e-06
ประกอบ_กิจการ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
สตีฟ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
สงขลา_ปัตตานี_ยะลา,-1,0.08520427725471817,0.0,8.520427725471818e-06
xx_xxx,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
กลุ่ม_เบนซิน,-1,0.08520427725471817,0.0,8.520427725471818e-06
ไทเทเนียม,-1,0.08520427725471817,0.0,8.520427725471818e-06
เอ้อ,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
เช็ค_เครดิตบูโร,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
เชิง_ปริมาณ,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
ใหญ่_บาง_ซื่อ,-1,0.08520427725471817,0.0,8.520427725471818e-06
สมศักดิ์,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
กระต่าย_ป่า,-1,0.08520427725471817,0.0,8.520427725471818e-06
จู่_ๆ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
พร้อม_ทุ่ม_งบ,-1,0.08520427725471817,0.0,8.520427725471818e-06
หน่อ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
บล_โนมูระ_พัฒนสิน_ระบุ,-1,0.08520427725471817,0.0,8.520427725471818e-06
ถั่วเหลือง,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
กลุ่มไลน์,-1,0.08520427725471817,0.0,8.520427725471818e-06
ฮือ_ๆ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
เก๋า,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
มาย,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
แน่นอน_จ้า_พี่oracleman,-1,0.08520427725471817,0.0,8.520427725471818e-06
อวกาศ,-1,0.08520427725471817,0.0,8.520427725471818e-06
เยอะ_พอสมควร,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
ส_ค_โพสต์ทูเดย์,-1,0.08520427725471817,0.0,8.520427725471818e-06
พุทธศาสนิกชน,-1,0.08520427725471817,0.0,8.520427725471818e-06
กลุ่ม_พลังงาน_ปิโตรเคมี,-1,0.08520427725471817,0.0,8.520427725471818e-06
ประชุม_ชั้น_ตึกบัญชา,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
หา_ทางออก,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
หก_หลัก,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
อัพราคา,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
คลื่น_ความ_ถี่,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
โรดโชว์,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
โรค_จิต,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
payroll,-1,0.08520427725471817,0.0,8.520427725471818e-06
สนทนา,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
บบบบบบ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
wealth,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
occ,-1,0.08520427725471817,0.0,8.520427725471818e-06
iran,-1,0.08520427725471817,0.0,8.520427725471818e-06
มติ_ครม,-1,0.08520427725471817,0.0,8.520427725471818e-06
somlan,-1,0.08520427725471817,0.0,8.520427725471818e-06
จบ_พี่สุภัควี_พี่_arghuu,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
ภาพ_ประกอบ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ยุยง,-1,0.08520427725471817,0.0,8.520427725471818e-06
ดั๊น,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
จิบ,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
http_www_posttoday_com,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
บลจ_ธนชาต,-1,0.08520427725471817,0.0,8.520427725471818e-06
currency,-1,0.08520427725471817,0.0,8.520427725471818e-06
sprc,-1,0.08520427725471817,0.0,8.520427725471818e-06
ครม_อนุมัติ,-1,0.08520427725471817,0.0,8.520427725471818e-06
ฉวย_โอกาส,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
เดินหน้า_ประมูล_งาน,-1,0.08520427725471817,0.0,8.520427725471818e-06
วรรณ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
about_the,-1,0.08520427725471817,0.0,8.520427725471818e-06
master_card,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
ซุ่ม,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
จ่อ_บันทึก,-1,0.08520427725471817,0.0,8.520427725471818e-06
กัง,-1,0.08520427725471817,0.0,8.520427725471818e-06
opportunity,-1,0.08520427725471817,0.0,8.520427725471818e-06
พร้อม_รับมือ,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
พังงา,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
เยาวชน,-1,0.08520427725471817,0.0,8.520427725471818e-06
ศิษยานุศิษย์,-1,0.08520427725471817,0.0,8.520427725471818e-06
ตค,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
คุณwild_rabbit,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
โน่น_นี่,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
ก่อ_อิฐ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ฟอง_ละ,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
กรุณากด,-1,0.08520427725471817,0.0,8.520427725471818e-06
ชาน_เมือง,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
ครอบงำ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
เข้า_เยี่ยม_คารวะ,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
พีเอสซี,-1,0.08520427725471817,0.0,8.520427725471818e-06
จัด_แคมเปญ,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
cost,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
เจ้าตลาด,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
โน่น_นี่_นั่น,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
พันธบัตร_รัฐบาล_เปลี่ยนแปลง,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
เจ้าหน้าที่_โทร,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
พระบรมพุทธเจ้า,-1,0.08520427725471817,0.0,8.520427725471818e-06
ละครับ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ซีเอ็มโอ,-1,0.08520427725471817,0.0,8.520427725471818e-06
ลักลอบ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
federal_reserve,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
what,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
by_พี่_เม่าตั้ง,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
ประเด็น_หลัก,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
apply,-1,0.08520427725471817,0.0,8.520427725471818e-06
and_the,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ข้อ_สรุป_ภาย_ใน,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
รายรับ,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
รมว_อุตสาหกรรม,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ซีพี_ออลล์,-1,0.08520427725471817,0.0,8.520427725471818e-06
โฆษณา_ประชาสัมพันธ์,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ไครซิส,-1,0.08520427725471817,0.0,8.520427725471818e-06
อินโดฯ,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
บอบช้ำ,-1,0.08520427725471817,0.0,8.520427725471818e-06
ร้อง_จ๊าก,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ยา_เสพ_ติด,-1,0.08520427725471817,0.0,8.520427725471818e-06
บลูมเบิร์ก,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
อ่าง,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
this_is,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
fv_b,-1,0.08520427725471817,0.0,8.520427725471818e-06
ยืน_เหนือ_จุด,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
อภัย,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
international,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
เอฟที,-1,0.08520427725471817,0.0,8.520427725471818e-06
ช็อป,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
สุด_องศา_เซลเซียส_ลม,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ประมาท,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ธุรกิจ_โทรคมนาคม,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
อ้วก,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
มอนิ่ง,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
แหะ,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
คร่าวๆ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
สักการะ,-1,0.08520427725471817,0.0,8.520427725471818e-06
พิการ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ดัชนี_เซี่ยงไฮ้_คอมโพสิต,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
ทุ่มเท,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
unemployment_rate,-1,0.08520427725471817,0.0,8.520427725471818e-06
สวัสดี_ยาม_เช้า,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
แนะ_เก็ง_กำไร,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
ndr,-1,0.08520427725471817,0.0,8.520427725471818e-06
address,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
balance,-1,0.08520427725471817,0.0,8.520427725471818e-06
อุบาสิกา,-1,0.08520427725471817,0.0,8.520427725471818e-06
ตกหล่น,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
xh,-1,0.08520427725471817,0.0,8.520427725471818e-06
สัญจร,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
โปรเจ็กต์_ใหม่,-1,0.08520427725471817,0.0,8.520427725471818e-06
ยากมาก,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
รัฐบาล_กลาง_สหรัฐ,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
ริม_แม่น้ำเจ้าพระยา,-1,0.08520427725471817,0.0,8.520427725471818e-06
น้ำ_ปลา,-1,0.08520427725471817,0.0,8.520427725471818e-06
รูปี,-1,0.08520427725471817,5.122373502986344e-06,8.520427725471818e-06
ช่วง_บาง_ซื่อ,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
พื้นที่_ภาค_ตะวัน,-1,0.08520427725471817,0.0,8.520427725471818e-06
เอสเอ็มเอส,-1,0.08520427725471817,1.7074578343287812e-06,8.520427725471818e-06
plus,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
ลืม_รหัส,-1,0.08520427725471817,3.4149156686575625e-06,8.520427725471818e-06
พริกไทย,-1,0.08520427725471817,0.0,8.520427725471818e-06
โยง,-1,0.08520427725471817,6.829831337315125e-06,8.520427725471818e-06
in_a,-1,0.08520427725471817,0.0,8.520427725471818e-06
หริ,-1,0.08520427725471817,0.0,8.520427725471818e-06
paris,-1,0.08520427725471817,0.0,8.520427725471818e-06
